126500,23/05/07 00:00,TS5 5ET,T,Y,94,CLOUGH CLOSE,,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH
227500,02/08/04 00:00,W14 0LL,F,N,19,FIELDING ROAD,LONDON,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON
125000,01/04/04 00:00,HP10 0FD,T,N,23,PATTERSON COURT,WOOBURN GREEN,HIGH WYCOMBE,WYCOMBE,BUCKINGHAMSHIRE
299544,12/08/04 00:00,CV36 4RA,O,N,18,THE SIDINGS,,SHIPSTON-ON-STOUR,STRATFORD-ON-AVON,WARWICKSHIRE
497854,12/11/04 00:00,NE45 5AY,O,N,THE DYVELS,STATION ROAD,,CORBRIDGE,NORTHUMBERLAND,NORTHUMBERLAND
212500,25/06/04 00:00,CA14 3PJ,T,N,16,LAKELAND VIEW,WORKINGTON,WORKINGTON,ALLERDALE,CUMBRIA
27500,08/10/04 00:00,BB1 2NG,T,N,423,HASLINGDEN ROAD,GUIDE,BLACKBURN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN
55000,19/12/01 00:00,CB7 5UB,D,N,RANDALLS FARM,,BARWAY,ELY,EAST CAMBRIDGESHIRE,CAMBRIDGESHIRE
95500,09/05/01 00:00,TR13 9ER,S,N,CLIFF TOP,LOE BAR ROAD,PORTHLEVEN,HELSTON,CORNWALL,CORNWALL
42000,26/02/01 00:00,TR4 8NE,S,N,MYRTLE COTTAGE,CREEGBRAWSE,CHACEWATER,TRURO,CORNWALL,CORNWALL
195000,13/08/01 00:00,EX38 7HE,D,N,YE OLDE COTTAGE,,HUNTSHAW,TORRINGTON,TORRIDGE,DEVON
320000,12/09/01 00:00,EX6 8HG,S,N,WESTLY MANOR FARM,,MAMHEAD,EXETER,TEIGNBRIDGE,DEVON
156000,07/11/01 00:00,CT11 9RJ,T,N,73,HIGH STREET,,RAMSGATE,THANET,KENT
142500,12/06/01 00:00,PE12 8TF,D,N,3,CASTLE DRIVE,HOLBEACH,SPALDING,SOUTH HOLLAND,LINCOLNSHIRE
25000,19/03/01 00:00,PE12 8TF,D,Y,3,CASTLE DRIVE,HOLBEACH,SPALDING,SOUTH HOLLAND,LINCOLNSHIRE
145000,14/05/01 00:00,PE12 8TF,D,N,4,CASTLE DRIVE,HOLBEACH,SPALDING,SOUTH HOLLAND,LINCOLNSHIRE
25000,19/03/01 00:00,PE12 8TF,D,N,4,CASTLE DRIVE,HOLBEACH,SPALDING,SOUTH HOLLAND,LINCOLNSHIRE
346000,14/08/01 00:00,LE5 1TL,D,N,UNIT 7,WATERSIDE ROAD,HAMILTON,LEICESTER,LEICESTER,LEICESTER
29000,04/10/01 00:00,NE65 0LF,F,N,23,THE WYND,AMBLE,MORPETH,NORTHUMBERLAND,NORTHUMBERLAND
335000,17/12/01 00:00,GL7 3LL,D,N,BAKERY COTTAGE,BAKERY LANE,LANGFORD,LECHLADE,CHERWELL,OXFORDSHIRE
144500,20/04/01 00:00,GU4 7FG,S,N,40,DEVOIL CLOSE,,GUILDFORD,GUILDFORD,SURREY
30500,07/09/01 00:00,CF63 2FH,T,N,132,GLENBROOK DRIVE,,BARRY,THE VALE OF GLAMORGAN,THE VALE OF GLAMORGAN
140000,25/09/01 00:00,CV37 9TW,S,N,172,,BINTON,STRATFORD-UPON-AVON,STRATFORD-ON-AVON,WARWICKSHIRE
39000,14/12/01 00:00,BD11 1BB,D,N,222,WHITEHALL ROAD,DRIGHLINGTON,BRADFORD,LEEDS,WEST YORKSHIRE
59950,06/04/01 00:00,HD9 2DB,T,N,THE COTTAGE,CHOPPARDS LANE,,HOLMFIRTH,KIRKLEES,WEST YORKSHIRE
190000,31/01/01 00:00,HX6 3PQ,D,N,BROCKWELL MILL HOUSE,BROCKWELL LANE,TRIANGLE,SOWERBY BRIDGE,CALDERDALE,WEST YORKSHIRE
140000,16/02/01 00:00,BH16 5LP,D,N,SUMMER LODGE,CHERRY HILL GROVE,,POOLE,PURBECK,DORSET
148500,18/05/01 00:00,RM16 6AP,T,Y,87,LENNOX CLOSE,CHAFFORD HUNDRED,GRAYS,THURROCK,THURROCK
36000,16/02/01 00:00,M35 0AF,T,N,23A,ELM STREET,FAILSWORTH,MANCHESTER,OLDHAM,GREATER MANCHESTER
178000,05/10/01 00:00,GU9 9JU,D,N,41,BADSHOT PARK,BADSHOT LEA,FARNHAM,WAVERLEY,SURREY
426650,28/08/01 00:00,GU8 5SX,D,N,WILDWOOD,COMBE LANE,WORMLEY,GODALMING,WAVERLEY,SURREY
85000,28/02/01 00:00,LS14 3JF,D,N,"MANOR BARN, 2",STATION LANE,THORNER,LEEDS,LEEDS,WEST YORKSHIRE
295000,03/04/01 00:00,E14 5SQ,F,Y,206,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
84000,30/03/01 00:00,SE13 7SZ,F,N,31,LOAMPIT HILL,,LONDON,LEWISHAM,GREATER LONDON
32000,03/09/01 00:00,LL36 9HE,D,Y,23,GARREG LWYD,,TYWYN,GWYNEDD,GWYNEDD
103000,12/04/01 00:00,CT2 0EH,D,N,1A,FAIRVIEW GARDENS,STURRY,CANTERBURY,CANTERBURY,KENT
229950,19/12/01 00:00,OX14 4FN,D,Y,13,LESPARRE CLOSE,DRAYTON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE
210000,04/05/01 00:00,GL9 1HP,S,N,CHURCH FARM COTTAGES,TORMARTON ROAD,ACTON TURVILLE,BADMINTON,SOUTH GLOUCESTERSHIRE,SOUTH GLOUCESTERSHIRE
125000,15/06/01 00:00,CF64 3DS,D,N,"LAGONDA LODGE, 39",SULLY TERRACE,,PENARTH,THE VALE OF GLAMORGAN,THE VALE OF GLAMORGAN
132500,20/08/01 00:00,SA4 3PW,D,Y,6,COED Y CRWYS,THREE CROSSES,SWANSEA,SWANSEA,SWANSEA
89000,17/01/01 00:00,NR18 9JU,D,N,21,QUEEN STREET,SPOONER ROW,WYMONDHAM,SOUTH NORFOLK,NORFOLK
128500,12/04/01 00:00,NG20 9HS,D,N,ASPLEY GRANGE FARM,WHALEY ROAD,LANGWITH,MANSFIELD,BOLSOVER,DERBYSHIRE
538000,31/08/01 00:00,EX3 0PP,D,N,LA RESIDENCIA,,EXTON,EXETER,EAST DEVON,DEVON
32000,17/01/01 00:00,SA34 0NL,F,N,GWYNFRYN,,TAVERNSPITE,WHITLAND,PEMBROKESHIRE,PEMBROKESHIRE
105000,15/11/01 00:00,CR0 2SR,F,N,21,CAMERON ROAD,,CROYDON,CROYDON,GREATER LONDON
29000,21/09/01 00:00,LS8 4EH,T,N,7,MOUNT PLEASANT GARDENS,,LEEDS,LEEDS,WEST YORKSHIRE
130000,05/04/01 00:00,SW11 4JP,F,N,46,BATTERSEA PARK ROAD,,LONDON,WANDSWORTH,GREATER LONDON
150000,15/11/01 00:00,NW4 3XG,F,N,76,VIVIAN AVENUE,,LONDON,BARNET,GREATER LONDON
183000,09/05/01 00:00,SW13 0PY,F,N,34A,WHITE HART LANE,,LONDON,RICHMOND UPON THAMES,GREATER LONDON
197000,29/05/01 00:00,GL56 9BJ,D,N,BANK HOUSE,GREENWAY ROAD,BLOCKLEY,MORETON-IN-MARSH,COTSWOLD,GLOUCESTERSHIRE
115000,12/04/01 00:00,SW13 9RU,F,N,8,CASTELNAU,,LONDON,RICHMOND UPON THAMES,GREATER LONDON
45263,09/11/01 00:00,SA13 2XZ,D,N,3,PARC PEN Y BRYN,GOYTRE,PORT TALBOT,NEATH PORT TALBOT,NEATH PORT TALBOT
69950,26/04/01 00:00,BA1 2BQ,F,N,"CLARKSON HOUSE, 7",GREAT STANHOPE STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET
159500,15/11/01 00:00,LN13 9LZ,D,N,BRIAR LODGE,ALFORD ROAD,WILLOUGHBY,ALFORD,EAST LINDSEY,LINCOLNSHIRE
35000,26/10/01 00:00,PE36 5BA,T,N,77,SOUTH BEACH ROAD,HUNSTANTON,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
269950,10/08/01 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
293000,02/02/01 00:00,E14 5SQ,F,Y,209,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
37000,04/05/01 00:00,CF72 9SJ,S,N,22,HILLCREST,BRYNNA,PONTYCLUN,RHONDDA CYNON TAFF,RHONDDA CYNON TAFF
93000,27/04/01 00:00,WD7 9JA,F,N,21,NELL GWYNN CLOSE,SHENLEY,RADLETT,HERTSMERE,HERTFORDSHIRE
250000,26/11/01 00:00,SW11 5EF,F,N,50,SUGDEN ROAD,,LONDON,WANDSWORTH,GREATER LONDON
140000,28/06/01 00:00,GU2 8UT,S,N,30A,ASH GROVE,,GUILDFORD,GUILDFORD,SURREY
390000,09/01/01 00:00,RG10 9PQ,D,N,THE LODGE,WARGRAVE ROAD,TWYFORD,READING,WOKINGHAM,WOKINGHAM
128000,07/08/01 00:00,TA21 0DT,D,N,SPRINGFIELD HOUSE,,WESTFORD,WELLINGTON,TAUNTON DEANE,SOMERSET
385000,28/08/01 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
120500,20/12/01 00:00,DA16 3PG,S,N,"NORCLIFF COURT, 87A",BELLEGROVE ROAD,,WELLING,BEXLEY,GREATER LONDON
60000,11/05/01 00:00,PL26 7QL,T,N,IVY VILLA,,LITTLE TREVISCOE,ST AUSTELL,CORNWALL,CORNWALL
122000,29/01/01 00:00,NW4 3TH,F,N,159B,PARK ROAD,,LONDON,BARNET,GREATER LONDON
185000,31/10/01 00:00,NW2 4LP,F,N,52C,CRANHURST ROAD,,LONDON,BRENT,GREATER LONDON
615000,01/06/01 00:00,TW9 4DD,S,N,31,BEECHWOOD AVENUE,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
21000,31/08/01 00:00,NE4 8TY,T,N,189,FARNDALE ROAD,,NEWCASTLE UPON TYNE,NEWCASTLE UPON TYNE,TYNE AND WEAR
50000,21/12/01 00:00,OL4 4NW,F,N,63 - 65,CARR HOUSE ROAD,SPRINGHEAD,OLDHAM,OLDHAM,GREATER MANCHESTER
27950,09/11/01 00:00,S44 6RT,S,N,31,HYNDLEY ROAD,BOLSOVER,CHESTERFIELD,BOLSOVER,DERBYSHIRE
1000000,06/06/01 00:00,NR2 1JL,D,N,25,ST GILES STREET,,NORWICH,NORWICH,NORFOLK
116000,19/10/01 00:00,BS6 6BQ,F,N,46,ARCHFIELD ROAD,,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
210000,27/07/01 00:00,NW3 4BN,F,N,49,BELSIZE AVENUE,,LONDON,CAMDEN,GREATER LONDON
160000,14/09/01 00:00,IP31 3LS,F,N,PRIMROSE COTTAGE,HAWES LANE,NORTON,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
160000,17/04/01 00:00,E3 5AT,F,N,11A,LICHFIELD ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON
59995,14/11/01 00:00,ME2 4SX,T,N,2,FLORENCE STREET,,ROCHESTER,MEDWAY,MEDWAY
116000,27/07/01 00:00,LS8 1JX,F,N,53,OLD PARK ROAD,,LEEDS,LEEDS,WEST YORKSHIRE
80000,06/06/01 00:00,SE18 3AS,F,N,43,PLUMSTEAD COMMON ROAD,,LONDON,GREENWICH,GREATER LONDON
59995,20/07/01 00:00,BN17 7DE,F,N,67,ARUNDEL ROAD,,LITTLEHAMPTON,ARUN,WEST SUSSEX
45000,17/08/01 00:00,NG16 3BB,S,N,29A,WELLINGTON STREET,EASTWOOD,NOTTINGHAM,BROXTOWE,NOTTINGHAMSHIRE
60000,25/10/01 00:00,WN8 8BX,D,N,96A,LIVERPOOL ROAD,,SKELMERSDALE,WEST LANCASHIRE,LANCASHIRE
222500,30/11/01 00:00,GL9 1HP,S,N,CHURCH FARM COTTAGES,TORMARTON ROAD,ACTON TURVILLE,BADMINTON,SOUTH GLOUCESTERSHIRE,SOUTH GLOUCESTERSHIRE
57750,03/08/01 00:00,LS12 4DD,F,Y,6,TAVISTOCK PARK,,LEEDS,LEEDS,WEST YORKSHIRE
450000,25/05/01 00:00,TA12 6AL,D,N,FALCONERS FARM HOUSE,,MILTON,MARTOCK,SOUTH SOMERSET,SOMERSET
120000,08/06/01 00:00,IP12 1DT,S,N,1,NEW STREET,,WOODBRIDGE,SUFFOLK COASTAL,SUFFOLK
33000,15/11/01 00:00,NE22 5AB,S,N,74A,FRONT STREET EAST,,BEDLINGTON,NORTHUMBERLAND,NORTHUMBERLAND
154000,26/01/01 00:00,RH12 5TW,D,N,33,CHENNELLS WAY,,HORSHAM,HORSHAM,WEST SUSSEX
46500,16/02/01 00:00,B8 2LS,F,N,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
98000,28/02/01 00:00,CB4 1JY,S,N,12A,MILTON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE
57953,01/06/01 00:00,SE18 3AS,F,N,43,PLUMSTEAD COMMON ROAD,,LONDON,GREENWICH,GREATER LONDON
160000,09/04/01 00:00,NR21 0PL,D,N,FLINT LODGE,WELLS ROAD,HINDRINGHAM,FAKENHAM,NORTH NORFOLK,NORFOLK
280000,20/12/01 00:00,CB4 1JY,S,N,12A,MILTON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE
157000,27/07/01 00:00,NW10 4HB,F,N,65A,HARLESDEN GARDENS,,LONDON,BRENT,GREATER LONDON
51500,18/05/01 00:00,NP4 8PT,S,N,IVYDENE,VICTORIA ROAD,ABERSYCHAN,PONTYPOOL,TORFAEN,TORFAEN
107500,21/06/02 00:00,BS1 2ER,F,N,"TAYLORS BANK, 41",BROAD STREET,,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
165000,21/02/02 00:00,SW11 4JP,F,N,46,BATTERSEA PARK ROAD,,LONDON,WANDSWORTH,GREATER LONDON
103000,13/09/02 00:00,SK11 7RL,T,N,133A,LONDON ROAD,,MACCLESFIELD,CHESHIRE EAST,CHESHIRE EAST
170000,23/02/02 00:00,OX33 1TR,D,N,52,,LITTLEWORTH,OXFORD,SOUTH OXFORDSHIRE,OXFORDSHIRE
350000,25/08/02 00:00,E14 5SQ,F,N,209,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
69000,17/05/02 00:00,SE18 3AS,F,N,43,PLUMSTEAD COMMON ROAD,,LONDON,GREENWICH,GREATER LONDON
330000,21/10/02 00:00,CM7 5LQ,D,N,270,CHURCH STREET,,BRAINTREE,BRAINTREE,ESSEX
35000,09/07/02 00:00,CH61 7UQ,S,N,527A,PENSBY ROAD,THINGWALL,WIRRAL,WIRRAL,MERSEYSIDE
191250,01/07/02 00:00,SW18 4ES,F,N,352A,GARRATT LANE,,LONDON,WANDSWORTH,GREATER LONDON
120880,30/08/02 00:00,M1 1JQ,F,Y,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
190000,03/05/02 00:00,NP4 0TB,D,N,TY PERROT FARMHOUSE,,COEDYPAEN,PONTYPOOL,MONMOUTHSHIRE,MONMOUTHSHIRE
415000,29/08/02 00:00,IG7 6QT,D,N,"PARKS MANOR, 15",STATION ROAD,,CHIGWELL,EPPING FOREST,ESSEX
185000,30/08/02 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
205000,25/06/02 00:00,BS1 2ER,F,Y,"TAYLORS BANK, 41",BROAD STREET,,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
49950,08/05/02 00:00,B8 2LS,F,N,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
499950,27/09/02 00:00,NW1 7BY,F,Y,36,JAMESTOWN ROAD,,LONDON,CAMDEN,GREATER LONDON
70000,28/06/02 00:00,HU19 2QZ,D,N,BRYONY HOUSE,TAYLOR LANE,HOLMPTON,WITHERNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE
215000,23/08/02 00:00,EX7 0AE,D,N,8,RIVIERA TERRACE,,DAWLISH,TEIGNBRIDGE,DEVON
59950,28/08/02 00:00,CA3 8XB,T,N,4B,CORPORATION ROAD,,CARLISLE,CARLISLE,CUMBRIA
45000,18/03/02 00:00,HU19 2HH,F,N,209A,QUEEN STREET,,WITHERNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE
40000,02/01/02 00:00,HU19 2HH,F,N,209A,QUEEN STREET,,WITHERNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE
249995,19/12/02 00:00,OX10 8FB,F,Y,34,WALTER BIGG WAY,,WALLINGFORD,SOUTH OXFORDSHIRE,OXFORDSHIRE
1025000,27/06/02 00:00,SG14 2QT,T,N,BRAMFIELD HOUSE,,BRAMFIELD,HERTFORD,EAST HERTFORDSHIRE,HERTFORDSHIRE
405000,18/01/02 00:00,SW5 0AG,T,N,45,BOLTON GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
91000,11/11/02 00:00,PO2 7DA,S,N,4,SEYMOUR CLOSE,PORTSMOUTH,PORTSMOUTH,PORTSMOUTH,PORTSMOUTH
249995,24/09/02 00:00,LA11 7AD,D,N,18,THE OLD NURSERIES,GRANGE-OVER-SANDS,GRANGE-OVER-SANDS,SOUTH LAKELAND,CUMBRIA
249000,26/04/02 00:00,TR18 5DR,F,N,1,GLOUCESTER CRESCENT,NEWLYN,PENZANCE,PENWITH,CORNWALL
11951,11/09/02 00:00,NW3 5UN,S,N,11,VANE CLOSE,,LONDON,CAMDEN,GREATER LONDON
111000,14/03/97 00:00,RG40 1DS,F,Y,TITHE COURT,GLEBELANDS ROAD,,WOKINGHAM,WOKINGHAM,WOKINGHAM
129000,07/11/97 00:00,RG40 1DS,F,N,TITHE COURT,GLEBELANDS ROAD,,WOKINGHAM,WOKINGHAM,WOKINGHAM
175000,07/03/97 00:00,EX3 0RE,D,N,CHURCHSIDE,,CLYST ST GEORGE,EXETER,EAST DEVON,DEVON
170000,29/05/97 00:00,EX6 8HG,S,N,WESTLY MANOR FARM,,MAMHEAD,EXETER,TEIGNBRIDGE,DEVON
180000,30/06/97 00:00,EX9 6AA,D,Y,4,WEST HILL LANE,,BUDLEIGH SALTERTON,EAST DEVON,DEVON
245000,01/07/97 00:00,S18 7SD,D,N,HILLS FARM,COWLEY LANE,HOLMESFIELD,DRONFIELD,NORTH EAST DERBYSHIRE,DERBYSHIRE
90000,31/01/97 00:00,SS3 0EQ,D,N,36,HIGH STREET,GREAT WAKERING,SOUTHEND-ON-SEA,ROCHFORD,ESSEX
176450,24/03/97 00:00,GL2 9NR,D,Y,SHARROW BARN,SANDHURST LANE,SANDHURST,GLOUCESTER,TEWKESBURY,GLOUCESTERSHIRE
44000,21/01/97 00:00,PE33 9SY,T,N,COTTAGE,OXBOROUGH ROAD,STOKE FERRY,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
35750,28/11/97 00:00,PE33 9AG,S,N,POPLAR COTTAGES,CHAPEL ROAD,BOUGHTON,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
78000,24/03/97 00:00,DY14 8AJ,T,N,15,MORTIMER TERRACE,CLEOBURY MORTIMER,KIDDERMINSTER,SHROPSHIRE,SHROPSHIRE
125000,28/11/97 00:00,TA4 4DS,D,N,THE WILLOWS,,WEST QUANTOXHEAD,TAUNTON,WEST SOMERSET,SOMERSET
31000,14/07/97 00:00,KT17 4PW,T,Y,"THE COACH HOUSE, 47B",CHURCH STREET,,EPSOM,EPSOM AND EWELL,SURREY
110000,20/01/97 00:00,S17 4PX,D,N,15,TWENTYWELL VIEW,BRADWAY,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
240000,16/12/97 00:00,CF62 4QJ,D,N,FLEMINGSTON GRANGE,,FLEMINGSTON,BARRY,THE VALE OF GLAMORGAN,THE VALE OF GLAMORGAN
52000,31/07/97 00:00,LL57 3LF,D,N,CORBRI,,LLANLLECHID,BANGOR,GWYNEDD,GWYNEDD
12200,01/05/97 00:00,SA38 9JN,D,N,CHALET 68,PENLAN HOLIDAY VILLAGE,CENARTH,NEWCASTLE EMLYN,CARMARTHENSHIRE,CARMARTHENSHIRE
79950,06/11/97 00:00,LL55 2YL,D,N,HAFAN,SEIONT MILL ROAD,,CAERNARFON,GWYNEDD,GWYNEDD
85750,16/06/97 00:00,GU29 9AS,S,N,ST HELENS,DODSLEY LANE,EASEBOURNE,MIDHURST,CHICHESTER,WEST SUSSEX
218000,18/06/97 00:00,GU27 3ER,D,N,2,VERDLEY PLACE,FERNHURST,HASLEMERE,CHICHESTER,WEST SUSSEX
240000,23/12/97 00:00,GU27 3ER,D,Y,3,VERDLEY PLACE,FERNHURST,HASLEMERE,CHICHESTER,WEST SUSSEX
18950,08/08/97 00:00,BD11 1BB,D,N,222,WHITEHALL ROAD,DRIGHLINGTON,BRADFORD,LEEDS,WEST YORKSHIRE
41000,24/01/97 00:00,WF5 0EB,T,N,87,SOUTH PARADE,,OSSETT,WAKEFIELD,WEST YORKSHIRE
50000,20/06/97 00:00,LA12 0RR,T,N,ROWE HEAD HOUSE,,PENNINGTON,ULVERSTON,SOUTH LAKELAND,CUMBRIA
61000,29/01/97 00:00,WV16 4AE,T,N,19A,HOLLYBUSH ROAD,,BRIDGNORTH,SHROPSHIRE,SHROPSHIRE
98000,19/09/97 00:00,GU9 9JU,D,N,41,BADSHOT PARK,BADSHOT LEA,FARNHAM,WAVERLEY,SURREY
480000,29/08/97 00:00,CR3 7AN,D,N,FIELD HOUSE,THE RIDGE,WOLDINGHAM,CATERHAM,TANDRIDGE,SURREY
139000,12/09/97 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
94000,30/06/97 00:00,SW15 6TQ,T,N,254,UPPER RICHMOND ROAD,,LONDON,WANDSWORTH,GREATER LONDON
152500,06/08/97 00:00,EX9 6AR,S,N,TREMFORD COURT,KNOWLE ROAD,,BUDLEIGH SALTERTON,EAST DEVON,DEVON
250000,20/11/97 00:00,CM0 8NR,D,Y,"HOMELANDS, 74",MALDON ROAD,,BURNHAM-ON-CROUCH,MALDON,ESSEX
149500,01/08/97 00:00,PL20 6AL,D,N,2,ST ALBANS PARK,,YELVERTON,WEST DEVON,DEVON
139500,05/12/97 00:00,RH20 3HL,D,N,OAKLEA,HILLSIDE WALK,STORRINGTON,PULBOROUGH,HORSHAM,WEST SUSSEX
155000,30/04/97 00:00,W4 4AR,F,N,425A,CHISWICK HIGH ROAD,,LONDON,HOUNSLOW,GREATER LONDON
80000,28/11/97 00:00,NW5 2RD,F,N,155,LEIGHTON ROAD,,LONDON,CAMDEN,GREATER LONDON
42500,31/10/97 00:00,SK23 6BD,T,N,48 - 50,LOWER LANE,CHINLEY,HIGH PEAK,HIGH PEAK,DERBYSHIRE
63500,25/04/97 00:00,N22 8RE,F,N,96C,PALMERSTON ROAD,,LONDON,HARINGEY,GREATER LONDON
30000,18/04/97 00:00,PL26 7QN,T,N,"JODELA, 3",,LITTLE TREVISCOE,ST AUSTELL,CORNWALL,CORNWALL
175000,06/01/97 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
56500,04/07/97 00:00,N22 8RE,F,N,96B,PALMERSTON ROAD,,LONDON,HARINGEY,GREATER LONDON
245000,11/12/97 00:00,GU23 6BB,D,N,THE WHITE HART,HIGH STREET,RIPLEY,WOKING,GUILDFORD,SURREY
90000,10/10/97 00:00,TW2 5BG,F,Y,37B,STAINES ROAD,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
75000,12/06/97 00:00,W3 7QA,F,N,265B,THE VALE,,LONDON,EALING,GREATER LONDON
129950,21/08/97 00:00,W11 2ES,F,N,194 - 196,KENSINGTON PARK ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
179000,27/06/97 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
13500,11/04/97 00:00,CO16 8SU,T,N,CHALET 75C,BEL AIR ESTATE,ST OSYTH,CLACTON-ON-SEA,TENDRING,ESSEX
22500,10/01/97 00:00,PL4 7AG,F,N,"ELM COURT, 13 - 17",WESTERN COLLEGE ROAD,,PLYMOUTH,CITY OF PLYMOUTH,CITY OF PLYMOUTH
350000,14/11/97 00:00,CV37 7AQ,D,N,ELMCROFT HOUSE,TIDDINGTON ROAD,TIDDINGTON,STRATFORD-UPON-AVON,STRATFORD-ON-AVON,WARWICKSHIRE
37500,27/06/97 00:00,B8 2LS,F,Y,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
84000,23/05/97 00:00,LA12 7QL,S,N,MOSS NOOK,,PLUMPTON,ULVERSTON,SOUTH LAKELAND,CUMBRIA
235000,03/01/97 00:00,SW5 0AG,F,N,45,BOLTON GARDENS,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
44000,08/10/97 00:00,SM6 8QX,F,N,23,CLARENDON ROAD,,WALLINGTON,SUTTON,GREATER LONDON
47995,31/10/97 00:00,E17 7HF,F,N,199,COPPERMILL LANE,,LONDON,WALTHAM FOREST,GREATER LONDON
71000,11/07/97 00:00,LS8 1JX,F,N,53,OLD PARK ROAD,,LEEDS,LEEDS,WEST YORKSHIRE
110250,11/08/97 00:00,B15 2JF,D,N,15,WOODVIEW DRIVE,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
33250,11/07/97 00:00,PE33 9AG,T,N,MANOR COTTAGES,CHAPEL ROAD,BOUGHTON,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
23500,02/05/97 00:00,NG2 4AA,D,N,4,SNEINTON HOLLOWS,NOTTINGHAM,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE
61500,10/12/97 00:00,SW19 2EB,F,N,52,FORTESCUE ROAD,,LONDON,MERTON,GREATER LONDON
59000,06/06/97 00:00,GL13 9AF,D,N,2A,THE LEYS,,BERKELEY,STROUD,GLOUCESTERSHIRE
86000,25/02/97 00:00,PL28 8QW,D,N,WEST HAVEN,DOBBIN ROAD,TREVONE,PADSTOW,CORNWALL,CORNWALL
7500000,08/08/97 00:00,SW7 5DU,D,N,42,HYDE PARK GATE,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
443000,05/08/15 00:00,SP4 0HA,D,N,"LILAC COTTAGE, 11",,NEWTON TONEY,SALISBURY,WILTSHIRE,WILTSHIRE
100000,22/01/15 00:00,SN2 2DG,F,N,91,ST AUSTELL WAY,,SWINDON,SWINDON,SWINDON
127000,17/08/15 00:00,SN1 5AP,F,N,"BRIDGE HOUSE, 1",FARNSBY STREET,,SWINDON,SWINDON,SWINDON
527500,30/06/15 00:00,SP5 1BE,D,N,THE MALTINGS,RECTORY HILL,WEST DEAN,SALISBURY,WILTSHIRE,WILTSHIRE
245000,16/12/15 00:00,SP4 6FP,S,Y,51B,NORMAN DRIVE,OLD SARUM,SALISBURY,WILTSHIRE,WILTSHIRE
100000,20/11/15 00:00,HX2 9DD,S,N,2,WATKINSON AVENUE,,HALIFAX,CALDERDALE,WEST YORKSHIRE
52750,17/06/99 00:00,SM6 8QX,F,N,23,CLARENDON ROAD,,WALLINGTON,SUTTON,GREATER LONDON
